"ID","Constituency ID","Name","Alias","Date Created","Last Updated"
"1","1","Port Reitz","","23/08/2021","23/08/2021"
"2","1","Kipevu","","23/08/2021","23/08/2021"
"3","1","Airport","","23/08/2021","23/08/2021"
"4","1","Changamwe","","23/08/2021","23/08/2021"
"5","1","Chaani","","23/08/2021","23/08/2021"
"6","2","Jomvu Kuu","","23/08/2021","23/08/2021"
"7","2","Miritini","","23/08/2021","23/08/2021"
"8","2","Mikindani","","23/08/2021","23/08/2021"
"9","3","Mjambere","","23/08/2021","23/08/2021"
"10","3","Junda","","23/08/2021","23/08/2021"
"11","3","Bamburi","","23/08/2021","23/08/2021"
"12","3","Mwakirunge","","23/08/2021","23/08/2021"
"13","3","Mtopanga","","23/08/2021","23/08/2021"
"14","3","Magogoni","","23/08/2021","23/08/2021"
"15","3","Shanzu","","23/08/2021","23/08/2021"
"16","4","Frere Town","","23/08/2021","23/08/2021"
"17","4","Ziwa La Ng'ombe","","23/08/2021","23/08/2021"
"18","4","Mkomani","","23/08/2021","23/08/2021"
"19","4","Kongowea","","23/08/2021","23/08/2021"
"20","4","Kadzandani","","23/08/2021","23/08/2021"
"21","5","Mtongwe","","23/08/2021","23/08/2021"
"22","5","Shika Adabu","","23/08/2021","23/08/2021"
"23","5","Bofu","","23/08/2021","23/08/2021"
"24","5","Likoni","","23/08/2021","23/08/2021"
"25","5","Timbwani","","23/08/2021","23/08/2021"
"26","6","Mji Wa Kale/makadara","","23/08/2021","23/08/2021"
"27","6","Tudor","","23/08/2021","23/08/2021"
"28","6","Tononoka","","23/08/2021","23/08/2021"
"29","6","Shimanzi/ganjoni","","23/08/2021","23/08/2021"
"30","6","Majengo","","23/08/2021","23/08/2021"
"31","7","Gombatobongwe","","23/08/2021","23/08/2021"
"32","7","Ukunda","","23/08/2021","23/08/2021"
"33","7","Kinondo","","23/08/2021","23/08/2021"
"34","7","Ramisi","","23/08/2021","23/08/2021"
"35","8","Pongwekikoneni","","23/08/2021","23/08/2021"
"36","8","Dzombo","","23/08/2021","23/08/2021"
"37","8","Mwereni","","23/08/2021","23/08/2021"
"38","8","Vanga","","23/08/2021","23/08/2021"
"39","9","Tsimba Golini","","23/08/2021","23/08/2021"
"40","9","Waa","","23/08/2021","23/08/2021"
"41","9","Tiwi","","23/08/2021","23/08/2021"
"42","9","Kubo South","","23/08/2021","23/08/2021"
"43","9","Mkongani","","23/08/2021","23/08/2021"
"44","10","Nadavaya","","23/08/2021","23/08/2021"
"45","10","Puma","","23/08/2021","23/08/2021"
"46","10","Kinango","","23/08/2021","23/08/2021"
"47","10","Mackinnon-road","","23/08/2021","23/08/2021"
"48","10","Chengoni/samburu","","23/08/2021","23/08/2021"
"49","10","Mwavumbo","","23/08/2021","23/08/2021"
"50","10","Kasemeni","","23/08/2021","23/08/2021"
"51","11","Tezo","","23/08/2021","23/08/2021"
"52","11","Sokoni","","23/08/2021","23/08/2021"
"53","11","Kibarani","","23/08/2021","23/08/2021"
"54","11","Dabaso","","23/08/2021","23/08/2021"
"55","11","Matsangoni","","23/08/2021","23/08/2021"
"56","11","Watamu","","23/08/2021","23/08/2021"
"57","11","Mnarani","","23/08/2021","23/08/2021"
"58","12","Junju","","23/08/2021","23/08/2021"
"59","12","Mwarakaya","","23/08/2021","23/08/2021"
"60","12","Shimo La Tewa","","23/08/2021","23/08/2021"
"61","12","Chasimba","","23/08/2021","23/08/2021"
"62","12","Mtepeni","","23/08/2021","23/08/2021"
"63","13","Mariakani","","23/08/2021","23/08/2021"
"64","13","Kayafungo","","23/08/2021","23/08/2021"
"65","13","Kaloleni","","23/08/2021","23/08/2021"
"66","13","Mwanamwinga","","23/08/2021","23/08/2021"
"67","14","Mwawesa","","23/08/2021","23/08/2021"
"68","14","Ruruma","","23/08/2021","23/08/2021"
"69","14","Kambe/ribe","","23/08/2021","23/08/2021"
"70","14","Rabai/kisurutini","","23/08/2021","23/08/2021"
"71","15","Ganze","","23/08/2021","23/08/2021"
"72","15","Bamba","","23/08/2021","23/08/2021"
"73","15","Jaribuni","","23/08/2021","23/08/2021"
"74","15","Sokoke","","23/08/2021","23/08/2021"
"75","16","Jilore","","23/08/2021","23/08/2021"
"76","16","Kakuyuni","","23/08/2021","23/08/2021"
"77","16","Ganda","","23/08/2021","23/08/2021"
"78","16","Malindi Town","","23/08/2021","23/08/2021"
"79","16","Shella","","23/08/2021","23/08/2021"
"80","17","Marafa","","23/08/2021","23/08/2021"
"81","17","Magarini","","23/08/2021","23/08/2021"
"82","17","Gongoni","","23/08/2021","23/08/2021"
"83","17","Adu","","23/08/2021","23/08/2021"
"84","17","Garashi","","23/08/2021","23/08/2021"
"85","17","Sabaki","","23/08/2021","23/08/2021"
"86","18","Kipini East","","23/08/2021","23/08/2021"
"87","18","Garsen South","","23/08/2021","23/08/2021"
"88","18","Kipini West","","23/08/2021","23/08/2021"
"89","18","Garsen Central","","23/08/2021","23/08/2021"
"90","18","Garsen West","","23/08/2021","23/08/2021"
"91","18","Garsen North","","23/08/2021","23/08/2021"
"92","19","Kinakomba","","23/08/2021","23/08/2021"
"93","19","Mikinduni","","23/08/2021","23/08/2021"
"94","19","Chewani","","23/08/2021","23/08/2021"
"95","19","Wayu","","23/08/2021","23/08/2021"
"96","20","Chewele","","23/08/2021","23/08/2021"
"97","20","Bura","","23/08/2021","23/08/2021"
"98","20","Bangale","","23/08/2021","23/08/2021"
"99","20","Sala","","23/08/2021","23/08/2021"
"100","20","Madogo","","23/08/2021","23/08/2021"
"101","21","Faza","","23/08/2021","23/08/2021"
"102","21","Kiunga","","23/08/2021","23/08/2021"
"103","21","Basuba","","23/08/2021","23/08/2021"
"104","22","Shella","","23/08/2021","23/08/2021"
"105","22","Mkomani","","23/08/2021","23/08/2021"
"106","22","Hindi","","23/08/2021","23/08/2021"
"107","22","Mkunumbi","","23/08/2021","23/08/2021"
"108","22","Hongwe","","23/08/2021","23/08/2021"
"109","22","Witu","","23/08/2021","23/08/2021"
"110","22","Bahari","","23/08/2021","23/08/2021"
"111","23","Chala","","23/08/2021","23/08/2021"
"112","23","Mahoo","","23/08/2021","23/08/2021"
"113","23","Bomeni","","23/08/2021","23/08/2021"
"114","23","Mboghoni","","23/08/2021","23/08/2021"
"115","23","Mata","","23/08/2021","23/08/2021"
"116","24","Wundanyi/mbale","","23/08/2021","23/08/2021"
"117","24","Werugha","","23/08/2021","23/08/2021"
"118","24","Wumingu/kishushe","","23/08/2021","23/08/2021"
"119","24","Mwanda/mgange","","23/08/2021","23/08/2021"
"120","25","Rong'e","","23/08/2021","23/08/2021"
"121","25","Mwatate","","23/08/2021","23/08/2021"
"122","25","Bura","","23/08/2021","23/08/2021"
"123","25","Chawia","","23/08/2021","23/08/2021"
"124","25","Wusi/kishamba","","23/08/2021","23/08/2021"
"125","26","Mbololo","","23/08/2021","23/08/2021"
"126","26","Sagalla","","23/08/2021","23/08/2021"
"127","26","Kaloleni","","23/08/2021","23/08/2021"
"128","26","Marungu","","23/08/2021","23/08/2021"
"129","26","Kasigau","","23/08/2021","23/08/2021"
"130","26","Ngolia","","23/08/2021","23/08/2021"
"131","27","Waberi","","23/08/2021","23/08/2021"
"132","27","Galbet","","23/08/2021","23/08/2021"
"133","27","Township","","23/08/2021","23/08/2021"
"134","27","Iftin","","23/08/2021","23/08/2021"
"135","28","Balambala","","23/08/2021","23/08/2021"
"136","28","Danyere","","23/08/2021","23/08/2021"
"137","28","Jara Jara","","23/08/2021","23/08/2021"
"138","28","Saka","","23/08/2021","23/08/2021"
"139","28","Sankuri","","23/08/2021","23/08/2021"
"140","29","Modogashe","","23/08/2021","23/08/2021"
"141","29","Benane","","23/08/2021","23/08/2021"
"142","29","Goreale","","23/08/2021","23/08/2021"
"143","29","Maalimin","","23/08/2021","23/08/2021"
"144","29","Sabena","","23/08/2021","23/08/2021"
"145","29","Baraki","","23/08/2021","23/08/2021"
"146","30","Dertu","","23/08/2021","23/08/2021"
"147","30","Dadaab","","23/08/2021","23/08/2021"
"148","30","Labasigale","","23/08/2021","23/08/2021"
"149","30","Damajale","","23/08/2021","23/08/2021"
"150","30","Liboi","","23/08/2021","23/08/2021"
"151","30","Abakaile","","23/08/2021","23/08/2021"
"152","31","Bura","","23/08/2021","23/08/2021"
"153","31","Dekaharia","","23/08/2021","23/08/2021"
"154","31","Jarajila","","23/08/2021","23/08/2021"
"155","31","Fafi","","23/08/2021","23/08/2021"
"156","31","Nanighi","","23/08/2021","23/08/2021"
"157","32","Hulugho","","23/08/2021","23/08/2021"
"158","32","Sangailu","","23/08/2021","23/08/2021"
"159","32","Ijara","","23/08/2021","23/08/2021"
"160","32","Masalani","","23/08/2021","23/08/2021"
"161","33","Gurar","","23/08/2021","23/08/2021"
"162","33","Bute","","23/08/2021","23/08/2021"
"163","33","Korondile","","23/08/2021","23/08/2021"
"164","33","Malkagufu","","23/08/2021","23/08/2021"
"165","33","Batalu","","23/08/2021","23/08/2021"
"166","33","Danaba","","23/08/2021","23/08/2021"
"167","33","Godoma","","23/08/2021","23/08/2021"
"168","34","Wagberi","","23/08/2021","23/08/2021"
"169","34","Township","","23/08/2021","23/08/2021"
"170","34","Barwago","","23/08/2021","23/08/2021"
"171","34","Khorof/harar","","23/08/2021","23/08/2021"
"172","35","Elben","","23/08/2021","23/08/2021"
"173","35","Sarman","","23/08/2021","23/08/2021"
"174","35","Tarbaj","","23/08/2021","23/08/2021"
"175","35","Wargadud","","23/08/2021","23/08/2021"
"176","36","Arbajahan","","23/08/2021","23/08/2021"
"177","36","Hadado/athibohol","","23/08/2021","23/08/2021"
"178","36","Ademasajide","","23/08/2021","23/08/2021"
"179","36","Wagalla/ganyure","","23/08/2021","23/08/2021"
"180","37","Eldas","","23/08/2021","23/08/2021"
"181","37","Della","","23/08/2021","23/08/2021"
"182","37","Lakoley South/basir","","23/08/2021","23/08/2021"
"183","37","Elnur/tula Tula","","23/08/2021","23/08/2021"
"184","38","Benane","","23/08/2021","23/08/2021"
"185","38","Burder","","23/08/2021","23/08/2021"
"186","38","Dadaja Bulla","","23/08/2021","23/08/2021"
"187","38","Habasswein","","23/08/2021","23/08/2021"
"188","38","Lagboghol South","","23/08/2021","23/08/2021"
"189","38","Ibrahim Ure","","23/08/2021","23/08/2021"
"190","38","Diif","","23/08/2021","23/08/2021"
"191","39","Takaba South","","23/08/2021","23/08/2021"
"192","39","Takaba","","23/08/2021","23/08/2021"
"193","39","Lag Sure","","23/08/2021","23/08/2021"
"194","39","Dandu","","23/08/2021","23/08/2021"
"195","39","Gither","","23/08/2021","23/08/2021"
"196","40","Banissa","","23/08/2021","23/08/2021"
"197","40","Derkhale","","23/08/2021","23/08/2021"
"198","40","Guba","","23/08/2021","23/08/2021"
"199","40","Malkamari","","23/08/2021","23/08/2021"
"200","40","Kiliwehiri","","23/08/2021","23/08/2021"
"201","41","Ashabito","","23/08/2021","23/08/2021"
"202","41","Guticha","","23/08/2021","23/08/2021"
"203","41","Morothile","","23/08/2021","23/08/2021"
"204","41","Rhamu","","23/08/2021","23/08/2021"
"205","41","Rhamu-dimtu","","23/08/2021","23/08/2021"
"206","42","Wargudud","","23/08/2021","23/08/2021"
"207","42","Kutulo","","23/08/2021","23/08/2021"
"208","42","Elwak South","","23/08/2021","23/08/2021"
"209","42","Elwak North","","23/08/2021","23/08/2021"
"210","42","Shimbir Fatuma","","23/08/2021","23/08/2021"
"211","43","Arabia","","23/08/2021","23/08/2021"
"212","43","Bulla Mpya","","23/08/2021","23/08/2021"
"213","43","Khalalio","","23/08/2021","23/08/2021"
"214","43","Neboi","","23/08/2021","23/08/2021"
"215","43","Township","","23/08/2021","23/08/2021"
"216","44","Libehia","","23/08/2021","23/08/2021"
"217","44","Fino","","23/08/2021","23/08/2021"
"218","44","Lafey","","23/08/2021","23/08/2021"
"219","44","Warankara","","23/08/2021","23/08/2021"
"220","44","Alungo Gof","","23/08/2021","23/08/2021"
"221","45","Butiye","","23/08/2021","23/08/2021"
"222","45","Sololo","","23/08/2021","23/08/2021"
"223","45","Heilu-manyatta","","23/08/2021","23/08/2021"
"224","45","Golbo","","23/08/2021","23/08/2021"
"225","45","Moyale Township","","23/08/2021","23/08/2021"
"226","45","Uran","","23/08/2021","23/08/2021"
"227","45","Obbu","","23/08/2021","23/08/2021"
"228","46","Illeret","","23/08/2021","23/08/2021"
"229","46","North Horr","","23/08/2021","23/08/2021"
"230","46","Dukana","","23/08/2021","23/08/2021"
"231","46","Maikona","","23/08/2021","23/08/2021"
"232","46","Turbi","","23/08/2021","23/08/2021"
"233","47","Sagante/jaldesa","","23/08/2021","23/08/2021"
"234","47","Karare","","23/08/2021","23/08/2021"
"235","47","Marsabit Central","","23/08/2021","23/08/2021"
"236","48","Loiyangalani","","23/08/2021","23/08/2021"
"237","48","Kargi/south Horr","","23/08/2021","23/08/2021"
"238","48","Korr/ngurunit","","23/08/2021","23/08/2021"
"239","48","Log Logo","","23/08/2021","23/08/2021"
"240","48","Laisamis","","23/08/2021","23/08/2021"
"241","49","Wabera","","23/08/2021","23/08/2021"
"242","49","Bulla Pesa","","23/08/2021","23/08/2021"
"243","49","Chari","","23/08/2021","23/08/2021"
"244","49","Cherab","","23/08/2021","23/08/2021"
"245","49","Ngare Mara","","23/08/2021","23/08/2021"
"246","49","Burat","","23/08/2021","23/08/2021"
"247","49","Oldonyiro","","23/08/2021","23/08/2021"
"248","50","Garbatulla","","23/08/2021","23/08/2021"
"249","50","Kinna","","23/08/2021","23/08/2021"
"250","50","Sericho","","23/08/2021","23/08/2021"
"251","51","Maua","","23/08/2021","23/08/2021"
"252","51","Kiegoi/antubochiu","","23/08/2021","23/08/2021"
"253","51","Athiru Gaiti","","23/08/2021","23/08/2021"
"254","51","Akachiu","","23/08/2021","23/08/2021"
"255","51","Kanuni","","23/08/2021","23/08/2021"
"256","52","Akirang'ondu","","23/08/2021","23/08/2021"
"257","52","Athiru Ruujine","","23/08/2021","23/08/2021"
"258","52","Igembe East","","23/08/2021","23/08/2021"
"259","52","Njia","","23/08/2021","23/08/2021"
"260","52","Kangeta","","23/08/2021","23/08/2021"
"261","53","Antuambui","","23/08/2021","23/08/2021"
"262","53","Ntunene","","23/08/2021","23/08/2021"
"263","53","Antubetwe Kiongo","","23/08/2021","23/08/2021"
"264","53","Naathu","","23/08/2021","23/08/2021"
"265","53","Amwathi","","23/08/2021","23/08/2021"
"266","54","Athwana","","23/08/2021","23/08/2021"
"267","54","Akithii","","23/08/2021","23/08/2021"
"268","54","Kianjai","","23/08/2021","23/08/2021"
"269","54","Nkomo","","23/08/2021","23/08/2021"
"270","54","Mbeu","","23/08/2021","23/08/2021"
"271","55","Thangatha","","23/08/2021","23/08/2021"
"272","55","Mikinduri","","23/08/2021","23/08/2021"
"273","55","Kiguchwa","","23/08/2021","23/08/2021"
"274","55","Muthara","","23/08/2021","23/08/2021"
"275","55","Karama","","23/08/2021","23/08/2021"
"276","56","Municipality","","23/08/2021","23/08/2021"
"277","56","Ntima East","","23/08/2021","23/08/2021"
"278","56","Ntima West","","23/08/2021","23/08/2021"
"279","56","Nyaki West","","23/08/2021","23/08/2021"
"280","56","Nyaki East","","23/08/2021","23/08/2021"
"281","57","Timau","","23/08/2021","23/08/2021"
"282","57","Kisima","","23/08/2021","23/08/2021"
"283","57","Kiirua/naari","","23/08/2021","23/08/2021"
"284","57","Ruiri/rwarera","","23/08/2021","23/08/2021"
"285","57","Kibirichia","","23/08/2021","23/08/2021"
"286","58","Mwanganthia","","23/08/2021","23/08/2021"
"287","58","Abothuguchi Central","","23/08/2021","23/08/2021"
"288","58","Abothuguchi West","","23/08/2021","23/08/2021"
"289","58","Kiagu","","23/08/2021","23/08/2021"
"290","59","Mitunguu","","23/08/2021","23/08/2021"
"291","59","Igoji East","","23/08/2021","23/08/2021"
"292","59","Igoji West","","23/08/2021","23/08/2021"
"293","59","Abogeta East","","23/08/2021","23/08/2021"
"294","59","Abogeta West","","23/08/2021","23/08/2021"
"295","59","Nkuene","","23/08/2021","23/08/2021"
"296","60","Mitheru","","23/08/2021","23/08/2021"
"297","60","Muthambi","","23/08/2021","23/08/2021"
"298","60","Mwimbi","","23/08/2021","23/08/2021"
"299","60","Ganga","","23/08/2021","23/08/2021"
"300","60","Chogoria","","23/08/2021","23/08/2021"
"301","61","Mariani","","23/08/2021","23/08/2021"
"302","61","Karingani","","23/08/2021","23/08/2021"
"303","61","Magumoni","","23/08/2021","23/08/2021"
"304","61","Mugwe","","23/08/2021","23/08/2021"
"305","61","Igambang'ombe","","23/08/2021","23/08/2021"
"306","62","Gatunga","","23/08/2021","23/08/2021"
"307","62","Mukothima","","23/08/2021","23/08/2021"
"308","62","Nkondi","","23/08/2021","23/08/2021"
"309","62","Chiakariga","","23/08/2021","23/08/2021"
"310","62","Marimanti","","23/08/2021","23/08/2021"
"311","63","Ruguru/ngandori","","23/08/2021","23/08/2021"
"312","63","Kithimu","","23/08/2021","23/08/2021"
"313","63","Nginda","","23/08/2021","23/08/2021"
"314","63","Mbeti North","","23/08/2021","23/08/2021"
"315","63","Kirimari","","23/08/2021","23/08/2021"
"316","63","Gaturi South","","23/08/2021","23/08/2021"
"317","64","Gaturi North","","23/08/2021","23/08/2021"
"318","64","Kagaari South","","23/08/2021","23/08/2021"
"319","64","Central  Ward","","23/08/2021","23/08/2021"
"320","64","Kagaari North","","23/08/2021","23/08/2021"
"321","64","Kyeni North","","23/08/2021","23/08/2021"
"322","64","Kyeni South","","23/08/2021","23/08/2021"
"323","65","Mwea","","23/08/2021","23/08/2021"
"324","65","Makima","","23/08/2021","23/08/2021"
"325","65","Mbeti South","","23/08/2021","23/08/2021"
"326","65","Mavuria","","23/08/2021","23/08/2021"
"327","65","Kiambere","","23/08/2021","23/08/2021"
"328","66","Nthawa","","23/08/2021","23/08/2021"
"329","66","Muminji","","23/08/2021","23/08/2021"
"330","66","Evurore","","23/08/2021","23/08/2021"
"331","67","Ngomeni","","23/08/2021","23/08/2021"
"332","67","Kyuso","","23/08/2021","23/08/2021"
"333","67","Mumoni","","23/08/2021","23/08/2021"
"334","67","Tseikuru","","23/08/2021","23/08/2021"
"335","67","Tharaka","","23/08/2021","23/08/2021"
"336","68","Kyome/thaana","","23/08/2021","23/08/2021"
"337","68","Nguutani","","23/08/2021","23/08/2021"
"338","68","Migwani","","23/08/2021","23/08/2021"
"339","68","Kiomo/kyethani","","23/08/2021","23/08/2021"
"340","69","Central","","23/08/2021","23/08/2021"
"341","69","Kivou","","23/08/2021","23/08/2021"
"342","69","Nguni","","23/08/2021","23/08/2021"
"343","69","Nuu","","23/08/2021","23/08/2021"
"344","69","Mui","","23/08/2021","23/08/2021"
"345","69","Waita","","23/08/2021","23/08/2021"
"346","70","Mutonguni","","23/08/2021","23/08/2021"
"347","70","Kauwi","","23/08/2021","23/08/2021"
"348","70","Matinyani","","23/08/2021","23/08/2021"
"349","70","Kwa Mutonga/kithumula","","23/08/2021","23/08/2021"
"350","71","Kisasi","","23/08/2021","23/08/2021"
"351","71","Mbitini","","23/08/2021","23/08/2021"
"352","71","Kwavonza/yatta","","23/08/2021","23/08/2021"
"353","71","Kanyangi","","23/08/2021","23/08/2021"
"354","72","Miambani","","23/08/2021","23/08/2021"
"355","72","Township","","23/08/2021","23/08/2021"
"356","72","Kyangwithya West","","23/08/2021","23/08/2021"
"357","72","Mulango","","23/08/2021","23/08/2021"
"358","72","Kyangwithya East","","23/08/2021","23/08/2021"
"359","73","Zombe/mwitika","","23/08/2021","23/08/2021"
"360","73","Chuluni","","23/08/2021","23/08/2021"
"361","73","Nzambani","","23/08/2021","23/08/2021"
"362","73","Voo/kyamatu","","23/08/2021","23/08/2021"
"363","73","Endau/malalani","","23/08/2021","23/08/2021"
"364","73","Mutito/kaliku","","23/08/2021","23/08/2021"
"365","74","Ikanga/kyatune","","23/08/2021","23/08/2021"
"366","74","Mutomo","","23/08/2021","23/08/2021"
"367","74","Mutha","","23/08/2021","23/08/2021"
"368","74","Ikutha","","23/08/2021","23/08/2021"
"369","74","Kanziko","","23/08/2021","23/08/2021"
"370","74","Athi","","23/08/2021","23/08/2021"
"371","75","Kivaa","","23/08/2021","23/08/2021"
"372","75","Masinga Central","","23/08/2021","23/08/2021"
"373","75","Ekalakala","","23/08/2021","23/08/2021"
"374","75","Muthesya","","23/08/2021","23/08/2021"
"375","75","Ndithini","","23/08/2021","23/08/2021"
"376","76","Ndalani","","23/08/2021","23/08/2021"
"377","76","Matuu","","23/08/2021","23/08/2021"
"378","76","Kithimani","","23/08/2021","23/08/2021"
"379","76","Ikombe","","23/08/2021","23/08/2021"
"380","76","Katangi","","23/08/2021","23/08/2021"
"381","77","Kangundo North","","23/08/2021","23/08/2021"
"382","77","Kangundo Central","","23/08/2021","23/08/2021"
"383","77","Kangundo East","","23/08/2021","23/08/2021"
"384","77","Kangundo West","","23/08/2021","23/08/2021"
"385","78","Tala","","23/08/2021","23/08/2021"
"386","78","Matungulu North","","23/08/2021","23/08/2021"
"387","78","Matungulu East","","23/08/2021","23/08/2021"
"388","78","Matungulu West","","23/08/2021","23/08/2021"
"389","78","Kyeleni","","23/08/2021","23/08/2021"
"390","79","Mitaboni","","23/08/2021","23/08/2021"
"391","79","Kathiani Central","","23/08/2021","23/08/2021"
"392","79","Upper Kaewa/iveti","","23/08/2021","23/08/2021"
"393","79","Lower Kaewa/kaani","","23/08/2021","23/08/2021"
"394","80","Athi River","","23/08/2021","23/08/2021"
"395","80","Kinanie","","23/08/2021","23/08/2021"
"396","80","Muthwani","","23/08/2021","23/08/2021"
"397","80","Syokimau/mulolongo","","23/08/2021","23/08/2021"
"398","81","Kalama","","23/08/2021","23/08/2021"
"399","81","Mua","","23/08/2021","23/08/2021"
"400","81","Mutituni","","23/08/2021","23/08/2021"
"401","81","Machakos Central","","23/08/2021","23/08/2021"
"402","81","Mumbuni North","","23/08/2021","23/08/2021"
"403","81","Muvuti/kiima-kimwe","","23/08/2021","23/08/2021"
"404","81","Kola","","23/08/2021","23/08/2021"
"405","82","Mbiuni","","23/08/2021","23/08/2021"
"406","82","Makutano/ Mwala","","23/08/2021","23/08/2021"
"407","82","Masii","","23/08/2021","23/08/2021"
"408","82","Muthetheni","","23/08/2021","23/08/2021"
"409","82","Wamunyu","","23/08/2021","23/08/2021"
"410","82","Kibauni","","23/08/2021","23/08/2021"
"411","83","Tulimani","","23/08/2021","23/08/2021"
"412","83","Mbooni","","23/08/2021","23/08/2021"
"413","83","Kithungo/kitundu","","23/08/2021","23/08/2021"
"414","83","Kisau/kiteta","","23/08/2021","23/08/2021"
"415","83","Waia/kako","","23/08/2021","23/08/2021"
"416","83","Kalawa","","23/08/2021","23/08/2021"
"417","84","Kasikeu","","23/08/2021","23/08/2021"
"418","84","Mukaa","","23/08/2021","23/08/2021"
"419","84","Kiima Kiu/kalanzoni","","23/08/2021","23/08/2021"
"420","85","Ukia","","23/08/2021","23/08/2021"
"421","85","Kee","","23/08/2021","23/08/2021"
"422","85","Kilungu","","23/08/2021","23/08/2021"
"423","85","Ilima","","23/08/2021","23/08/2021"
"424","86","Wote","","23/08/2021","23/08/2021"
"425","86","Muvau/kikuumini","","23/08/2021","23/08/2021"
"426","86","Mavindini","","23/08/2021","23/08/2021"
"427","86","Kitise/kithuki","","23/08/2021","23/08/2021"
"428","86","Kathonzweni","","23/08/2021","23/08/2021"
"429","86","Nzaui/kilili/kalamba","","23/08/2021","23/08/2021"
"430","86","Mbitini","","23/08/2021","23/08/2021"
"431","87","Makindu","","23/08/2021","23/08/2021"
"432","87","Nguumo","","23/08/2021","23/08/2021"
"433","87","Kikumbulyu North","","23/08/2021","23/08/2021"
"434","87","Kikumbulyu South","","23/08/2021","23/08/2021"
"435","87","Nguu/masumba","","23/08/2021","23/08/2021"
"436","87","Emali/mulala","","23/08/2021","23/08/2021"
"437","88","Masongaleni","","23/08/2021","23/08/2021"
"438","88","Mtito Andei","","23/08/2021","23/08/2021"
"439","88","Thange","","23/08/2021","23/08/2021"
"440","88","Ivingoni/nzambani","","23/08/2021","23/08/2021"
"441","89","Engineer","","23/08/2021","23/08/2021"
"442","89","Gathara","","23/08/2021","23/08/2021"
"443","89","North Kinangop","","23/08/2021","23/08/2021"
"444","89","Murungaru","","23/08/2021","23/08/2021"
"445","89","Njabini\kiburu","","23/08/2021","23/08/2021"
"446","89","Nyakio","","23/08/2021","23/08/2021"
"447","89","Githabai","","23/08/2021","23/08/2021"
"448","89","Magumu","","23/08/2021","23/08/2021"
"449","90","Wanjohi","","23/08/2021","23/08/2021"
"450","90","Kipipiri","","23/08/2021","23/08/2021"
"451","90","Geta","","23/08/2021","23/08/2021"
"452","90","Githioro","","23/08/2021","23/08/2021"
"453","91","Karau","","23/08/2021","23/08/2021"
"454","91","Kanjuiri Ridge","","23/08/2021","23/08/2021"
"455","91","Mirangine","","23/08/2021","23/08/2021"
"456","91","Kaimbaga","","23/08/2021","23/08/2021"
"457","91","Rurii","","23/08/2021","23/08/2021"
"458","92","Gathanji","","23/08/2021","23/08/2021"
"459","92","Gatimu","","23/08/2021","23/08/2021"
"460","92","Weru","","23/08/2021","23/08/2021"
"461","92","Charagita","","23/08/2021","23/08/2021"
"462","93","Leshau Pondo","","23/08/2021","23/08/2021"
"463","93","Kiriita","","23/08/2021","23/08/2021"
"464","93","Central","","23/08/2021","23/08/2021"
"465","93","Shamata","","23/08/2021","23/08/2021"
"466","94","Dedan Kimanthi","","23/08/2021","23/08/2021"
"467","94","Wamagana","","23/08/2021","23/08/2021"
"468","94","Aguthi/gaaki","","23/08/2021","23/08/2021"
"469","95","Mweiga","","23/08/2021","23/08/2021"
"470","95","Naromoru Kiamathaga","","23/08/2021","23/08/2021"
"471","95","Mwiyogo/endarasha","","23/08/2021","23/08/2021"
"472","95","Mugunda","","23/08/2021","23/08/2021"
"473","95","Gatarakwa","","23/08/2021","23/08/2021"
"474","95","Thegu River","","23/08/2021","23/08/2021"
"475","95","Kabaru","","23/08/2021","23/08/2021"
"476","95","Gakawa","","23/08/2021","23/08/2021"
"477","96","Ruguru","","23/08/2021","23/08/2021"
"478","96","Magutu","","23/08/2021","23/08/2021"
"479","96","Iriaini","","23/08/2021","23/08/2021"
"480","96","Konyu","","23/08/2021","23/08/2021"
"481","96","Kirimukuyu","","23/08/2021","23/08/2021"
"482","96","Karatina Town","","23/08/2021","23/08/2021"
"483","97","Mahiga","","23/08/2021","23/08/2021"
"484","97","Iria-ini","","23/08/2021","23/08/2021"
"485","97","Chinga","","23/08/2021","23/08/2021"
"486","97","Karima","","23/08/2021","23/08/2021"
"487","98","Gikondi","","23/08/2021","23/08/2021"
"488","98","Rugi","","23/08/2021","23/08/2021"
"489","98","Mukurwe-ini West","","23/08/2021","23/08/2021"
"490","98","Mukurwe-ini Central","","23/08/2021","23/08/2021"
"491","99","Kiganjo/mathari","","23/08/2021","23/08/2021"
"492","99","Rware","","23/08/2021","23/08/2021"
"493","99","Gatitu/muruguru","","23/08/2021","23/08/2021"
"494","99","Ruring'u","","23/08/2021","23/08/2021"
"495","99","Kamakwa/mukaro","","23/08/2021","23/08/2021"
"496","100","Mutithi","","23/08/2021","23/08/2021"
"497","100","Kangai","","23/08/2021","23/08/2021"
"498","100","Thiba","","23/08/2021","23/08/2021"
"499","100","Wamumu","","23/08/2021","23/08/2021"
"500","100","Nyangati","","23/08/2021","23/08/2021"
"501","100","Murinduko","","23/08/2021","23/08/2021"
"502","100","Gathigiriri","","23/08/2021","23/08/2021"
"503","100","Tebere","","23/08/2021","23/08/2021"
"504","101","Kabare","","23/08/2021","23/08/2021"
"505","101","Baragwi","","23/08/2021","23/08/2021"
"506","101","Njukiini","","23/08/2021","23/08/2021"
"507","101","Ngariama","","23/08/2021","23/08/2021"
